date,open,high,low,close,volume,amount
2022-04-28,1.013086,1.065471,1.010203,1.053456,176971377,381218000
2022-04-29,1.060184,1.065951,1.021737,1.062107,151736548,329512144
2022-05-05,1.067874,1.071718,1.038077,1.049611,137164700,300985856
2022-05-06,1.027985,1.059223,1.019815,1.028946,162414600,351667168
2022-05-09,1.009722,1.01597,0.9837703,1.014528,101890800,212724103
2022-05-10,0.9919403,0.9948238,0.9635855,0.9880956,175685012,358044064
2022-05-11,0.9808866,1.021737,0.9799256,1.018853,155745000,326610576
2022-05-12,1.025101,1.031349,0.985212,0.9914597,171892700,359500656
2022-05-13,0.9948238,1.024621,0.9895374,1.022698,154897200,327148720
2022-05-16,1.030388,1.054898,1.021737,1.053456,117034308,253390807
2022-05-17,1.053456,1.070757,1.043364,1.066432,117665274,259455081
2022-05-18,1.057781,1.065951,1.045286,1.050092,96021826,210119940
2022-05-19,1.032791,1.054898,1.017412,1.054417,100592500,216814423
2022-05-20,1.053456,1.103437,1.052975,1.102957,143318011,323009072
2022-05-23,1.104399,1.132754,1.095748,1.111608,160964011,373758000
2022-05-24,1.10584,1.144768,1.101035,1.104879,180901000,422093712
2022-05-25,1.100073,1.133234,1.089981,1.128428,158421000,367666176
2022-05-26,1.128909,1.172643,1.119778,1.164953,155407387,369789104
2022-05-27,1.166875,1.191866,1.153419,1.17841,162448195,396657088
2022-05-30,1.17841,1.182735,1.14621,1.165914,133624899,322273488
2022-05-31,1.165434,1.167837,1.140924,1.158705,114945313,276170816
2022-06-01,1.155822,1.183696,1.14573,1.179851,130064136,314880528
2022-06-02,1.174084,1.174084,1.142365,1.148132,131233327,314529920
2022-06-06,1.149094,1.189463,1.149094,1.18706,139165841,338665456
2022-06-07,1.180813,1.209648,1.164953,1.188022,160548359,396435376
2022-06-08,1.192827,1.253863,1.192827,1.252421,209578388,531559824
2022-06-09,1.247134,1.286062,1.232236,1.253382,183631423,478478944
2022-06-10,1.235119,1.283179,1.230314,1.273086,143974446,376459696
2022-06-13,1.257227,1.279814,1.231755,1.258668,184034401,480023888
2022-06-14,1.240406,1.29279,1.236081,1.291829,148517412,393396016
2022-06-15,1.291829,1.297596,1.253382,1.255304,142683199,379453312
2022-06-16,1.255304,1.263474,1.189463,1.207245,242707780,613749392
2022-06-17,1.191866,1.210609,1.182254,1.203881,251281400,626441120
2022-06-20,1.172643,1.176968,1.128428,1.133715,269525520,639467552
2022-06-21,1.125545,1.150055,1.123622,1.134195,175938721,416768656
2022-06-22,1.143327,1.148613,1.107763,1.111127,175968447,413501008
2022-06-23,1.106321,1.138521,1.093345,1.138521,214696100,500349296
2022-06-24,1.133715,1.152938,1.119778,1.132273,216440000,511859760
2022-06-27,1.132754,1.18706,1.129389,1.185138,280413888,680771296
2022-06-28,1.189463,1.210129,1.183696,1.209648,171120580,426736576
2022-06-29,1.206284,1.229833,1.193789,1.19523,189572370,476811008
2022-06-30,1.18658,1.203881,1.179851,1.197633,118358998,294392400
2022-07-01,1.182254,1.205803,1.1539,1.196672,192914448,473730576
2022-07-04,1.192347,1.214935,1.181293,1.191386,127156400,316064352
2022-07-05,1.201478,1.24377,1.200517,1.242809,250660003,640101680
2022-07-06,1.206284,1.214935,1.150055,1.164953,318782976,779856192
2022-07-07,1.155822,1.177929,1.136598,1.173123,159124207,384315904
2022-07-08,1.188502,1.194269,1.156783,1.159186,164622823,400692848
2022-07-11,1.144768,1.145249,1.118816,1.128428,151924710,357107936
