Date,Open,High,Low,Close,Volume
1986-05-12,237.85,238.53,237.02,237.58,69666667
1986-05-13,237.58,237.87,236.02,236.41,66222222
1986-05-14,236.41,237.54,235.85,237.54,73388889
1986-05-15,237.54,237.54,233.93,234.43,73111111
1986-05-16,234.43,234.43,232.26,232.76,63055556
1986-05-19,232.76,233.54,232.41,233.2,47688889
1986-05-20,233.2,236.12,232.58,236.11,62777778
1986-05-21,236.11,236.83,235.45,235.45,65055556
1986-05-22,235.45,240.25,235.45,240.12,80500000
1986-05-23,240.12,242.16,240.12,241.35,72333333
1986-05-27,241.35,244.76,241.35,244.75,67333333
1986-05-28,244.75,247.4,244.75,246.63,88666667
1986-05-29,246.63,248.32,245.29,247.98,75388889
1986-05-30,247.98,249.19,246.43,247.35,84000000
1986-06-02,246.04,247.74,243.83,245.04,67000000
1986-06-03,245.04,245.51,243.67,245.51,63722222
1986-06-04,245.51,246.3,242.59,243.94,65000000
1986-06-05,243.94,245.66,243.41,245.65,61611111
1986-06-06,245.65,246.07,244.43,245.67,61611111
1986-06-09,245.67,245.67,239.68,239.96,68500000
1986-06-10,239.96,240.08,238.23,239.58,69444444
1986-06-11,239.58,241.13,239.21,241.13,70777778
1986-06-12,241.24,241.64,240.7,241.49,60611111
1986-06-13,241.71,245.91,241.71,245.73,78444444
1986-06-16,245.73,246.5,245.17,246.13,62277778
1986-06-17,246.13,246.26,243.6,244.35,68388889
1986-06-18,244.35,245.25,242.57,244.99,65000000
1986-06-19,244.99,245.8,244.05,244.06,71666667
1986-06-20,244.06,247.6,243.98,247.58,82833333
1986-06-23,247.58,247.58,244.45,245.26,68777778
1986-06-24,245.26,248.26,244.53,247.03,78111111
1986-06-25,247.03,250.13,247.03,248.93,89888889
1986-06-26,248.93,249.43,247.72,248.74,74500000
1986-06-27,248.74,249.74,248.74,249.6,68777778
1986-06-30,249.6,251.81,249.6,250.84,75055556
1986-07-01,250.67,252.04,250.53,252.04,82055556
1986-07-02,252.04,253.2,251.79,252.7,83333333
1986-07-03,252.7,252.94,251.23,251.79,60166667
1986-07-07,251.79,251.81,243.63,244.05,76777778
1986-07-08,244.05,244.06,239.07,241.59,96722222
1986-07-09,241.59,243.07,241.46,242.82,79388889
1986-07-10,242.82,243.44,239.66,243.01,81222222
1986-07-11,243.01,243.48,241.68,242.22,69166667
1986-07-14,242.22,242.22,238.04,238.11,68444444
1986-07-15,238.09,238.12,233.6,233.66,102222222
1986-07-16,233.66,236.19,233.66,235.01,89333333
1986-07-17,235.01,236.65,235.01,236.07,73555556
1986-07-18,236.07,238.22,233.94,236.36,83166667
1986-07-21,236.36,236.45,235.53,236.24,59055556
1986-07-22,236.24,238.42,235.92,238.18,76944444
1986-07-23,238.19,239.25,238.17,238.67,74055556
1986-07-24,238.69,239.05,237.32,237.95,74833333
1986-07-25,237.99,240.36,237.95,240.22,73333333
1986-07-28,240.2,240.25,235.23,236.01,71111111
1986-07-29,235.72,236.01,234.4,234.55,64277778
1986-07-30,234.57,237.38,233.07,236.59,81500000
1986-07-31,236.59,236.92,235.89,236.12,62611111
1986-08-01,236.12,236.89,234.59,234.91,63833333
1986-08-04,234.91,236.86,231.92,235.99,72222222
1986-08-05,235.99,238.31,235.97,237.03,85055556
1986-08-06,237.03,237.35,235.48,236.84,70833333
1986-08-07,236.84,238.02,236.31,237.04,68000000
1986-08-08,237.04,238.06,236.37,236.88,59055556
1986-08-11,236.88,241.2,236.87,240.68,69777778
1986-08-12,240.68,243.37,240.35,243.34,73166667
1986-08-13,243.34,246.51,243.06,245.67,86888889
1986-08-14,245.67,246.79,245.53,246.25,68777778
1986-08-15,246.25,247.15,245.7,247.15,68611111
1986-08-18,247.15,247.83,245.48,247.38,62666667
1986-08-19,247.38,247.42,245.82,246.51,60722222
1986-08-20,246.53,249.77,246.51,249.77,87000000
1986-08-21,249.77,250.45,249.11,249.67,75111111
1986-08-22,249.67,250.61,249.27,250.19,65611111
1986-08-25,250.19,250.26,247.76,247.81,58000000
1986-08-26,247.81,252.91,247.81,252.84,87000000
1986-08-27,252.84,254.24,252.66,253.3,79611111
1986-08-28,253.3,253.67,251.91,252.84,69500000
1986-08-29,252.84,254.07,251.73,252.93,69611111
1986-09-02,252.93,253.3,248.14,248.52,75277778
1986-09-03,248.52,250.08,247.59,250.08,85722222
1986-09-04,250.08,254.01,250.03,253.83,105222222
1986-09-05,253.83,254.13,250.33,250.47,100333333
1986-09-08,250.47,250.47,247.02,248.14,85166667
1986-09-09,248.14,250.21,246.94,247.67,76388889
1986-09-10,247.67,247.76,246.11,247.06,77944444
1986-09-11,247.06,247.06,234.67,235.18,132000000
1986-09-12,235.18,235.45,228.74,230.67,133611111
1986-09-15,230.67,232.82,229.44,231.94,86444444
1986-09-16,231.93,231.94,228.32,231.72,72888889
1986-09-17,231.73,233.81,231.38,231.68,78333333
1986-09-18,231.67,232.87,230.57,232.31,73444444
1986-09-19,232.3,232.31,230.69,232.21,85500000
1986-09-22,232.2,234.93,232.2,234.93,70055556
1986-09-23,234.96,235.88,234.5,235.67,73666667
1986-09-24,235.66,237.06,235.53,236.28,74777778
1986-09-25,231.83,236.28,230.67,231.83,74611111
1986-09-26,231.83,233.68,230.64,232.23,64055556
1986-09-29,232.23,232.23,228.08,229.91,64222222
1986-09-30,229.91,233.01,229.91,231.32,69388889
1986-10-01,231.32,234.62,231.32,233.6,79777778
1986-10-02,233.6,234.33,232.77,233.92,71166667
1986-10-03,233.92,236.16,232.79,233.71,71166667
1986-10-06,233.71,235.34,233.17,234.78,49027778
1986-10-07,234.74,235.18,233.46,234.41,69500000
1986-10-08,234.41,236.84,233.68,236.68,78722222
1986-10-09,236.67,238.2,235.72,235.85,85222222
1986-10-10,235.84,236.27,235.31,235.48,58388889
1986-10-13,235.52,235.91,235.02,235.91,30550000
1986-10-14,235.9,236.37,234.37,235.37,64888889
1986-10-15,235.36,239.03,235.27,238.8,80166667
1986-10-16,238.83,240.18,238.8,239.53,87166667
1986-10-17,239.5,239.53,237.71,238.84,68944444
1986-10-20,238.84,238.84,234.78,235.97,60555556
1986-10-21,236.03,236.49,234.95,235.88,61111111
1986-10-22,235.89,236.64,235.82,236.26,63333333
1986-10-23,236.28,239.76,236.26,239.28,83833333
1986-10-24,239.3,239.65,238.25,238.26,76388889
1986-10-27,238.22,238.77,236.72,238.77,74000000
1986-10-28,238.81,240.58,238.77,239.26,81055556
1986-10-29,239.23,241,238.98,240.94,91333333
1986-10-30,240.97,244.08,240.94,243.71,107888889
1986-10-31,243.7,244.51,242.95,243.98,81777778
1986-11-03,243.97,245.8,243.93,245.8,76777778
1986-11-04,245.8,246.43,244.42,246.2,90666667
1986-11-05,246.09,247.05,245.21,246.58,101777778
1986-11-06,246.54,246.9,244.3,245.87,91833333
1986-11-07,245.85,246.13,244.92,245.77,79055556
1986-11-10,245.75,246.22,244.68,246.13,66777778
1986-11-11,246.15,247.1,246.12,247.08,65833333
1986-11-12,247.06,247.67,245.68,246.64,90111111
1986-11-13,246.63,246.66,242.98,243.02,91111111
1986-11-14,243.01,244.51,241.96,244.5,95611111
1986-11-17,244.5,244.8,242.29,243.21,74055556
1986-11-18,243.2,243.23,236.65,236.78,102944444
1986-11-19,236.77,237.94,235.51,237.66,101833333
1986-11-20,237.66,242.05,237.66,242.05,87833333
1986-11-21,242.03,246.38,241.97,245.86,111500000
1986-11-24,245.86,248,245.21,247.45,83777778
1986-11-25,247.44,248.18,246.3,248.17,85888889
1986-11-26,248.14,248.9,247.73,248.77,84444444
1986-11-28,248.82,249.22,248.07,249.22,51961111
1986-12-01,249.22,249.22,245.72,249.05,74333333
1986-12-02,249.06,254,249.05,254,128000000
1986-12-03,254,254.87,253.24,253.85,111166667
1986-12-04,253.85,254.42,252.88,253.04,87166667
1986-12-05,253.05,253.89,250.71,251.17,77666667
1986-12-08,251.16,252.36,248.82,251.16,88333333
1986-12-09,251.16,251.27,249.25,249.28,71500000
1986-12-10,249.28,251.53,248.94,250.96,77611111
1986-12-11,250.97,250.98,247.15,248.17,75555556
1986-12-12,248.17,248.31,247.02,247.35,70333333
1986-12-15,247.31,248.23,244.92,248.21,82333333
1986-12-16,248.21,250.04,247.4,250.04,87222222
1986-12-17,250.01,250.04,247.19,247.56,82666667
1986-12-18,247.56,247.81,246.45,246.78,86333333
1986-12-19,246.79,249.96,245.89,249.73,135944444
1986-12-22,249.73,249.73,247.45,248.75,87555556
1986-12-23,248.75,248.75,245.85,246.34,104833333
1986-12-24,246.34,247.22,246.02,246.75,53005556
1986-12-26,246.75,247.09,246.73,246.92,27144444
1986-12-29,246.9,246.92,244.31,244.67,55444444
1986-12-30,244.66,244.67,243.04,243.37,70111111
1986-12-31,243.37,244.03,241.28,242.17,77333333
1987-01-02,242.17,246.45,242.17,246.45,51044444
1987-01-05,246.45,252.57,246.45,252.19,101055556
1987-01-06,252.2,253.99,252.14,252.78,105166667
1987-01-07,252.78,255.72,252.65,255.33,106055556
1987-01-08,255.36,257.28,254.97,257.28,108055556
1987-01-09,257.26,259.2,256.11,258.73,107222222
1987-01-12,258.72,261.36,257.92,260.3,102333333
1987-01-13,260.3,260.45,259.21,259.95,94944444
1987-01-14,259.95,262.72,259.62,262.64,119000000
1987-01-15,262.65,266.68,262.64,265.49,140611111
1987-01-16,265.46,267.24,264.31,266.28,121333333
1987-01-19,266.26,269.34,264,269.34,90444444
1987-01-20,269.34,271.03,267.65,269.04,124888889
1987-01-21,269.04,270.87,267.35,267.84,102333333
1987-01-22,267.84,274.05,267.32,273.91,104833333
1987-01-23,273.91,280.96,268.41,270.1,168000000
1987-01-26,270.1,270.4,267.73,269.61,77166667
1987-01-27,269.61,274.31,269.61,273.75,106833333
1987-01-28,273.75,275.71,273.03,275.4,108777778
1987-01-29,275.4,276.85,272.54,274.24,114055556
1987-01-30,274.24,274.24,271.38,274.08,90777778
1987-02-02,274.08,277.35,273.16,276.45,98555556
1987-02-03,276.45,277.83,275.84,275.99,110055556
1987-02-04,275.99,279.65,275.35,279.64,123555556
1987-02-05,279.64,282.26,278.66,281.16,142611111
1987-02-06,281.16,281.79,279.87,280.04,102277778
1987-02-09,280.04,280.04,277.24,278.16,79611111
1987-02-10,278.16,278.16,273.49,275.07,93500000
1987-02-11,275.07,277.71,274.71,277.54,95777778
1987-02-12,277.54,278.04,273.89,275.62,111333333
1987-02-13,275.62,280.91,275.01,279.7,102444444
1987-02-17,279.7,285.49,279.7,285.49,104333333
1987-02-18,285.49,287.55,282.97,285.42,121222222
1987-02-19,285.42,286.24,283.84,285.57,100833333
1987-02-20,285.57,285.98,284.31,285.48,97666667
1987-02-23,285.48,285.5,279.37,282.38,94722222
1987-02-24,282.38,283.33,281.45,282.88,84055556
1987-02-25,282.88,285.35,282.14,284,102277778
1987-02-26,284,284.4,280.73,282.96,92111111
1987-02-27,282.96,284.55,282.77,284.2,79333333
1987-03-02,284.17,284.83,282.3,283,87055556
1987-03-03,283,284.19,282.92,284.12,82888889
1987-03-04,284.12,288.62,284.12,288.62,110222222
1987-03-05,288.62,291.24,288.6,290.52,114111111
1987-03-06,290.52,290.67,288.77,290.66,100888889
1987-03-09,290.66,290.66,287.12,288.3,91888889
1987-03-10,288.3,290.87,287.89,290.86,97111111
1987-03-11,290.87,292.51,289.33,290.31,103833333
1987-03-12,290.33,291.91,289.66,291.22,96944444
1987-03-13,291.22,291.79,289.88,289.89,83833333
1987-03-16,289.88,289.89,286.64,288.23,74944444
1987-03-17,288.09,292.47,287.96,292.47,98500000
1987-03-18,292.49,294.58,290.87,292.78,110055556
1987-03-19,292.73,294.46,292.26,294.08,92277778
1987-03-20,294.08,298.17,294.08,298.17,130000000
1987-03-23,298.16,301.17,297.5,301.16,105055556
1987-03-24,301.17,301.92,300.14,301.64,105500000
1987-03-25,301.52,301.85,299.36,300.38,95166667
1987-03-26,300.39,302.72,300.38,300.93,108888889
1987-03-27,300.96,301.41,296.06,296.13,102444444
1987-03-30,296.1,296.13,286.69,289.2,115777778
1987-03-31,289.21,291.87,289.07,291.7,95444444
1987-04-01,291.59,292.38,288.34,292.38,101444444
1987-04-02,292.41,294.47,292.02,293.63,101666667
1987-04-03,293.64,301.3,292.3,300.41,118555556
1987-04-06,300.46,302.21,300.41,301.95,96500000
1987-04-07,301.94,303.65,296.67,296.69,103555556
1987-04-08,296.72,299.2,295.18,297.26,99888889
1987-04-09,297.25,297.71,291.5,292.86,100166667
1987-04-10,292.82,293.74,290.94,292.49,94166667
1987-04-13,292.48,293.36,285.62,285.62,100555556
1987-04-14,285.61,285.62,275.67,279.16,148055556
1987-04-15,279.17,285.14,279.16,284.44,110111111
1987-04-16,284.45,289.57,284.44,286.91,105333333
1987-04-20,286.91,288.36,284.55,286.09,77277778
1987-04-21,285.88,293.07,282.89,293.07,106277778
1987-04-22,293.05,293.46,286.98,287.19,103277778
1987-04-23,287.19,289.12,284.28,286.82,96611111
1987-04-24,286.81,286.82,281.18,281.52,98888889
1987-04-27,281.52,284.45,276.22,281.83,123722222
1987-04-28,281.83,285.95,281.83,282.51,100055556
1987-04-29,282.58,286.42,282.58,284.57,96444444
1987-04-30,284.58,290.08,284.57,288.36,101722222
1987-05-01,286.99,289.71,286.52,288.03,88944444
1987-05-04,288.02,289.99,286.39,289.36,78111111
1987-05-05,289.36,295.4,289.34,295.34,106833333
1987-05-06,295.35,296.19,293.6,295.47,109222222
1987-05-07,295.45,296.8,294.07,294.71,119555556
1987-05-08,294.73,296.18,291.73,293.37,89944444
1987-05-11,293.37,298.69,291.55,291.57,113166667
1987-05-12,291.57,293.3,290.18,293.3,86277778
1987-05-13,293.31,294.54,290.74,293.98,95000000
1987-05-14,293.98,295.1,292.95,294.24,84444444
1987-05-15,294.23,294.24,287.11,287.43,100444444
1987-05-18,287.43,287.43,282.57,286.65,96777778
1987-05-19,286.66,287.39,278.83,279.62,97444444
1987-05-20,279.62,280.89,277.01,278.21,114888889
1987-05-21,278.23,282.31,278.21,280.17,91555556
1987-05-22,280.17,283.33,280.17,282.16,75444444
1987-05-26,282.16,289.11,282.16,289.11,84722222
1987-05-27,289.07,290.78,288.19,288.73,95222222
1987-05-28,288.73,291.5,286.33,290.76,85444444
1987-05-29,290.77,292.87,289.7,290.1,85277778
1987-06-01,290.12,291.96,289.23,289.83,82944444
1987-06-02,289.82,290.94,286.93,288.46,85222222
1987-06-03,288.56,293.47,288.56,293.47,91222222
1987-06-04,293.46,295.09,292.76,295.09,77944444
1987-06-05,295.11,295.11,292.8,293.45,71722222
1987-06-08,293.46,297.03,291.55,296.72,75777778
1987-06-09,296.72,297.59,295.9,297.28,91222222
1987-06-10,297.28,300.81,295.66,297.47,109666667
1987-06-11,297.5,298.94,297.47,298.73,77166667
1987-06-12,298.77,302.26,298.73,301.62,97277778
1987-06-15,301.62,304.11,301.62,303.14,87166667
1987-06-16,303.12,304.86,302.6,304.76,87666667
1987-06-17,304.77,305.74,304.03,304.81,102611111
1987-06-18,304.78,306.13,303.38,305.69,93666667
1987-06-19,305.71,306.97,305.55,306.97,122500000
1987-06-22,306.98,310.2,306.97,309.65,99000000
1987-06-23,309.66,310.27,307.48,308.43,107888889
1987-06-24,308.44,308.91,306.32,306.86,85444444
1987-06-25,306.87,309.44,306.86,308.96,96388889
1987-06-26,308.94,308.96,306.36,307.16,83611111
1987-06-29,307.15,308.15,306.75,307.9,79166667
1987-06-30,307.89,308,303.01,304,91944444
1987-07-01,303.99,304,302.53,302.94,87222222
1987-07-02,302.96,306.34,302.94,305.63,86055556
1987-07-06,305.64,306.75,304.23,304.92,86111111
1987-07-07,304.91,308.63,304.73,307.4,111500000
1987-07-08,307.41,308.48,306.01,308.29,115277778
1987-07-09,308.3,309.56,307.42,307.52,108555556
1987-07-10,307.55,308.4,306.96,308.37,95611111
1987-07-13,308.41,308.41,305.49,307.63,84722222
1987-07-14,307.67,310.69,307.46,310.68,103277778
1987-07-15,310.67,312.08,309.07,310.42,112388889
1987-07-16,311,312.83,310.42,312.7,117166667
1987-07-17,312.71,314.59,312.38,314.59,116666667
1987-07-20,314.56,314.59,311.24,311.39,93388889
1987-07-21,311.36,312.41,307.51,308.55,103666667
1987-07-22,308.56,309.12,307.22,308.47,97055556
1987-07-23,308.5,309.63,306.1,307.81,90944444
1987-07-24,307.82,309.28,307.78,309.27,88000000
1987-07-27,309.3,310.7,308.61,310.65,84444444
1987-07-28,310.65,312.33,310.28,312.33,95888889
1987-07-29,312.34,315.65,311.73,315.65,109000000
1987-07-30,315.69,318.53,315.65,318.05,115555556
1987-07-31,318.05,318.85,317.56,318.66,101055556
1987-08-03,318.62,320.26,316.52,317.57,115444444
1987-08-04,317.59,318.25,314.51,316.23,92500000
1987-08-05,316.25,319.74,316.23,318.45,107055556
1987-08-06,318.49,322.09,317.5,322.09,106666667
1987-08-07,322.1,324.15,321.82,323,118166667
1987-08-10,322.98,328,322.95,328,104000000
1987-08-11,328.02,333.4,328,333.33,154500000
1987-08-12,333.32,334.57,331.06,332.39,131000000
1987-08-13,332.38,335.52,332.38,334.65,120611111
1987-08-14,334.63,336.08,332.63,333.99,108944444
1987-08-17,333.98,335.43,332.88,334.11,92277778
1987-08-18,334.1,334.11,326.43,329.25,110222222
1987-08-19,329.26,329.89,326.54,329.83,100500000
1987-08-20,331.49,335.19,329.83,334.84,109222222
1987-08-21,334.85,336.37,334.3,335.9,105333333
1987-08-24,335.89,335.9,331.92,333.33,83000000
1987-08-25,333.37,337.89,333.33,336.77,118611111
1987-08-26,336.77,337.39,334.46,334.57,109000000
1987-08-27,334.56,334.57,331.1,331.38,90888889
1987-08-28,331.37,331.38,327.03,327.04,86833333
1987-08-31,327.03,330.09,326.99,329.8,92111111
1987-09-01,329.81,332.18,322.83,323.4,107500000
1987-09-02,323.4,324.53,318.76,321.68,111055556
1987-09-03,321.47,324.29,317.39,320.21,91777778
1987-09-04,320.21,322.03,316.53,316.7,71722222
1987-09-08,316.68,316.7,308.56,313.56,134944444
1987-09-09,313.6,315.41,312.29,313.92,91611111
1987-09-10,313.92,317.59,313.92,317.13,99888889
1987-09-11,317.14,322.45,317.13,321.98,98888889
1987-09-14,322.02,323.81,320.4,323.08,85777778
1987-09-15,323.07,323.08,317.63,317.74,75666667
1987-09-16,317.75,319.5,314.61,314.86,108722222
1987-09-17,314.94,316.08,313.45,314.93,83722222
1987-09-18,314.98,316.99,314.86,314.86,104500000
1987-09-21,314.92,317.66,310.12,310.54,94500000
1987-09-22,310.54,319.51,308.69,319.5,116388889
1987-09-23,319.49,321.83,319.12,321.19,122388889
1987-09-24,321.09,322.01,319.12,319.72,90111111
1987-09-25,319.72,320.55,318.1,320.16,76666667
1987-09-28,320.16,325.33,320.16,323.2,104500000
1987-09-29,323.2,324.63,320.27,321.69,96388889
1987-09-30,321.69,322.53,320.16,321.83,101722222
1987-10-01,321.83,327.34,321.83,327.33,107333333
1987-10-02,327.33,328.94,327.22,328.07,105055556
1987-10-05,328.07,328.57,326.09,328.08,88722222
1987-10-06,328.08,328.08,319.17,319.22,97555556
1987-10-07,319.22,319.39,315.78,318.54,103500000
1987-10-08,318.54,319.34,312.02,314.16,110388889
1987-10-09,314.16,315.04,310.97,311.07,87944444
1987-10-12,311.07,311.07,306.76,309.39,78833333
1987-10-13,309.39,314.53,309.39,314.52,96055556
1987-10-14,314.52,314.52,304.78,305.23,115222222
1987-10-15,305.21,305.23,298.07,298.08,146222222
1987-10-16,298.08,298.92,281.52,282.7,188055556
1987-10-19,282.7,282.7,224.83,224.84,335722222
1987-10-20,225.06,245.62,216.46,236.83,337833333
1987-10-21,236.83,259.27,236.83,258.38,249777778
1987-10-22,258.24,258.38,242.99,248.25,217888889
1987-10-23,248.29,250.7,242.76,248.22,136444444
1987-10-26,248.2,248.22,227.26,227.67,171555556
1987-10-27,227.67,237.81,227.67,233.19,144555556
1987-10-28,233.19,238.58,226.26,233.28,155222222
1987-10-29,233.31,246.69,233.28,244.77,143388889
1987-10-30,244.77,254.04,244.77,251.79,168555556
1987-11-02,251.73,255.75,249.15,255.75,97777778
1987-11-03,255.75,255.75,242.78,250.82,126555556
1987-11-04,250.81,251,246.34,248.96,112500000
1987-11-05,248.93,256.09,247.72,254.48,125555556
1987-11-06,254.49,257.21,249.68,250.41,126827778
1987-11-09,250.41,250.41,243.01,243.17,89272222
1987-11-10,243.14,243.17,237.64,239,102394444
1987-11-11,239.01,243.86,239,241.9,82138889
1987-11-12,241.93,249.9,241.9,248.52,114600000
1987-11-13,248.54,249.42,245.64,245.64,97177778
1987-11-16,245.69,249.54,244.98,246.76,91300000
1987-11-17,246.73,246.76,240.81,243.04,82355556
1987-11-18,243.09,245.55,240.67,245.55,87927778
1987-11-19,245.54,245.55,239.7,240.05,87300000
1987-11-20,240.04,242.01,235.89,242,105094444
1987-11-23,242,242.99,240.5,242.99,79533333
1987-11-24,242.98,247.9,242.98,246.39,110844444
1987-11-25,246.42,246.54,244.08,244.1,77655556
1987-11-27,244.11,244.12,240.34,240.34,47977778
1987-11-30,240.27,240.34,225.75,230.3,149394444
1987-12-01,230.32,234.02,230.3,232,83261111
1987-12-02,232.01,234.56,230.31,233.45,82716667
1987-12-03,233.46,233.9,225.21,225.21,113422222
1987-12-04,225.2,225.77,221.24,223.92,102666667
1987-12-07,223.98,228.77,223.92,228.76,81477778
1987-12-08,228.77,234.92,228.69,234.91,126283333
1987-12-09,234.91,240.09,233.83,238.89,128572222
1987-12-10,238.89,240.05,233.4,233.57,104977778
1987-12-11,233.6,235.48,233.35,235.32,84266667
1987-12-14,235.3,242.34,235.04,242.19,104266667
1987-12-15,242.19,245.59,241.31,242.81,119427778
1987-12-16,242.81,248.11,242.8,248.08,107677778
1987-12-17,248.08,248.6,242.96,242.98,106544444
1987-12-18,243.01,249.18,243.01,249.16,153455556
1987-12-21,249.14,250.25,248.3,249.54,89883333
1987-12-22,249.56,249.97,247.01,249.95,107027778
1987-12-23,249.96,253.35,249.95,253.16,112838889
1987-12-24,253.13,253.16,251.68,252.03,60444444
1987-12-28,252.01,252.02,244.19,245.57,72900000
1987-12-29,245.58,245.88,244.28,244.59,61988889
1987-12-30,244.63,248.06,244.59,247.86,82905556
1987-12-31,247.84,247.86,245.22,247.08,94522222
1988-01-04,247.1,256.44,247.08,255.94,101005556
1988-01-05,255.95,261.78,255.95,258.63,116400000
1988-01-06,258.64,259.79,257.18,258.89,94294444
1988-01-07,258.87,261.32,256.18,261.07,97422222
1988-01-08,261.05,261.07,242.95,243.4,109611111
1988-01-11,243.38,247.51,241.07,247.49,88322222
1988-01-12,247.44,247.49,240.46,245.42,92072222
1988-01-13,245.41,249.25,241.41,245.81,85566667
1988-01-14,245.83,247,243.97,245.88,78094444
1988-01-15,246.02,253.65,245.88,252.05,109966667
1988-01-18,252.05,252.86,249.98,251.88,75055556
1988-01-19,251.84,253.33,248.75,249.32,85305556
1988-01-20,249.31,249.32,241.14,242.63,100922222
1988-01-21,242.65,244.25,240.17,243.14,87822222
1988-01-22,243.14,246.5,243.14,246.5,81694444
1988-01-25,246.53,252.87,246.5,252.17,152916667
1988-01-26,252.13,252.17,249.1,249.57,76877778
1988-01-27,249.58,253.02,248.5,249.38,97977778
1988-01-28,249.39,253.66,249.38,253.29,92461111
1988-01-29,253.31,257.07,252.7,257.07,117711111
1988-02-01,257.05,258.27,254.93,255.04,117033333
1988-02-02,255.05,256.08,252.8,255.57,91622222
1988-02-03,255.56,256.98,250.56,252.21,131816667
1988-02-04,252.2,253.03,250.34,252.21,103605556
1988-02-05,252.22,253.85,250.9,250.96,89616667
1988-02-08,250.95,250.96,247.82,249.1,93805556
1988-02-09,249.11,251.72,248.66,251.72,90194444
1988-02-10,251.74,256.92,251.72,256.66,104433333
1988-02-11,256.63,257.77,255.12,255.95,111533333
1988-02-12,255.95,258.86,255.85,257.63,98438889
1988-02-16,257.61,259.84,256.57,259.83,75211111
1988-02-17,259.94,261.47,257.83,259.21,98238889
1988-02-18,258.82,259.6,256.9,257.91,84127778
1988-02-19,257.9,261.61,257.62,261.61,100166667
1988-02-22,261.6,266.06,260.88,265.64,99405556
1988-02-23,265.62,266.12,263.11,265.02,106811111
1988-02-24,265.01,266.25,263.87,264.43,118183333
1988-02-25,264.39,267.75,261.05,261.58,118605556
1988-02-26,261.56,263,261.38,262.46,87811111
1988-02-29,262.46,267.82,262.46,267.82,131138889
1988-03-01,267.82,267.95,265.39,267.22,111105556
1988-03-02,267.23,268.75,267,267.98,110905556
1988-03-03,267.98,268.4,266.82,267.88,112950000
1988-03-04,267.87,268.4,264.72,267.3,111894444
1988-03-07,267.28,267.69,265.94,267.38,84988889
1988-03-08,267.38,270.06,267.38,269.43,132044444
1988-03-09,269.46,270.76,268.65,269.06,117166667
1988-03-10,269.07,269.35,263.8,263.84,109588889
1988-03-11,263.85,264.94,261.27,264.94,111122222
1988-03-14,264.93,266.55,264.52,266.37,73272222
1988-03-15,266.34,266.41,264.92,266.13,73983333
1988-03-16,266.11,268.68,264.81,268.65,85327778
1988-03-17,268.66,271.22,268.65,271.22,117733333
1988-03-18,271.22,272.64,269.76,271.12,136527778
1988-03-21,271.1,271.12,267.42,268.74,71572222
1988-03-22,268.73,269.61,267.9,268.84,78888889
1988-03-23,268.81,269.79,268.01,268.91,92983333
1988-03-24,268.91,268.91,262.48,263.35,102727778
1988-03-25,263.34,263.44,258.12,258.51,90650000
1988-03-28,258.5,258.51,256.07,258.06,79344444
1988-03-29,258.11,260.86,258.06,260.07,84827778
1988-03-30,260.06,261.59,257.92,258.07,84338889
1988-03-31,258.03,259.03,256.16,258.89,77705556
1988-04-04,258.89,259.06,255.68,256.09,101244444
1988-04-05,256.1,258.52,256.03,258.51,75161111
1988-04-06,258.52,265.5,258.22,265.49,105422222
1988-04-07,265.51,267.32,265.22,266.16,98800000
1988-04-08,266.15,270.22,266.11,269.43,94055556
1988-04-11,269.43,270.41,268.61,270.16,81316667
1988-04-12,269.88,272.05,269.66,271.37,81333333
1988-04-13,271.33,271.7,269.23,271.58,102844444
1988-04-14,271.55,271.57,259.37,259.75,117672222
1988-04-15,259.74,260.39,255.97,259.77,130088889
1988-04-18,259.75,259.81,258.03,259.21,80361111
1988-04-19,259.24,262.38,257.91,257.92,89950000
1988-04-20,257.91,258.54,256.12,256.13,81994444
1988-04-21,256.15,260.44,254.71,256.42,93577778
1988-04-22,256.45,261.16,256.42,260.14,84733333
1988-04-25,260.15,263.29,260.14,262.51,87194444
1988-04-26,262.45,265.06,262.18,263.93,84611111
1988-04-27,263.94,265.09,263.45,263.8,74338889
1988-04-28,263.79,263.8,262.22,262.61,71488889
1988-04-29,262.59,262.61,259.97,261.33,75344444
1988-05-02,261.36,261.56,259.99,261.56,75816667
1988-05-03,261.55,263.7,261.55,263,98288889
1988-05-04,263.05,263.23,260.31,260.32,78511111
1988-05-05,260.3,260.32,258.13,258.79,95466667
1988-05-06,258.8,260.31,257.03,257.48,71711111
1988-05-09,257.47,258.22,255.45,256.54,92400000
1988-05-10,256.53,258.3,255.93,257.62,72888889
1988-05-11,257.6,257.62,252.32,253.31,98177778
1988-05-12,253.32,254.87,253.31,253.85,79933333
1988-05-13,253.88,256.83,253.85,256.78,81800000
1988-05-16,256.75,258.71,256.28,258.71,86116667
1988-05-17,258.72,260.2,255.35,255.39,74361111
1988-05-18,255.4,255.67,250.73,251.35,116344444
1988-05-19,251.36,252.57,248.85,252.57,91755556
1988-05-20,252.61,253.7,251.79,253.02,67000000
1988-05-23,253,253.02,249.82,250.83,57022222
1988-05-24,250.84,253.51,250.83,253.51,77738889
1988-05-25,253.52,255.34,253.51,253.76,76838889
1988-05-26,253.75,254.98,253.52,254.63,91255556
1988-05-27,254.62,254.63,252.74,253.42,74216667
1988-05-31,253.44,262.16,253.42,262.16,137561111
