日期,收盘,开盘,高,低,交易量,涨跌幅
2017/6/26,4.73,4.69,4.74,4.66,4.91M,1.07%
2017/6/23,4.68,4.73,4.75,4.59,8.09M,-1.06%
2017/6/22,4.73,4.82,4.82,4.72,5.54M,-1.87%
2017/6/21,4.82,4.82,4.83,4.77,4.86M,0.00%
2017/6/20,4.82,4.82,4.84,4.8,5.93M,0.00%
2017/6/19,4.82,4.76,4.83,4.76,6.61M,0.84%
2017/6/16,4.78,4.8,4.81,4.75,5.22M,-0.21%
2017/6/15,4.79,4.72,4.81,4.7,8.12M,1.48%
2017/6/14,4.72,4.74,4.76,4.69,6.52M,-0.21%
2017/6/13,4.73,4.66,4.74,4.64,4.75M,1.50%
2017/6/12,4.66,4.73,4.75,4.64,9.16M,-2.31%
2017/6/9,4.77,4.8,4.82,4.72,7.77M,-0.63%
2017/6/8,4.8,4.84,4.89,4.79,10.78M,-1.44%
2017/6/7,4.87,4.75,4.88,4.73,15.97M,1.46%
2017/6/6,4.8,4.68,4.97,4.68,18.77M,3.23%
2017/6/5,4.65,4.62,4.67,4.59,6.58M,0.65%
2017/6/2,4.62,4.54,4.64,4.49,6.98M,1.54%
2017/6/1,4.55,4.65,4.66,4.53,6.80M,-2.15%
2017/5/31,4.65,4.72,4.75,4.64,6.83M,-0.43%
2017/5/26,4.67,4.62,4.7,4.62,8.24M,0.65%
2017/5/25,4.64,4.62,4.66,4.53,10.59M,0.43%
2017/5/24,4.62,4.65,4.67,4.53,12.39M,-1.28%
2017/5/23,4.68,4.88,4.91,4.67,8.08M,-4.10%
2017/5/22,4.88,4.95,5,4.86,11.24M,-1.61%
2017/5/19,4.96,4.91,5.05,4.84,13.20M,1.02%
2017/5/18,4.91,4.96,4.97,4.9,7.71M,-1.01%
2017/5/17,4.96,4.9,4.98,4.89,11.41M,0.20%
2017/5/16,4.95,4.91,4.96,4.72,14.86M,1.02%
2017/5/15,4.9,4.93,4.94,4.88,7.43M,-0.20%
2017/5/12,4.91,5.07,5.07,4.89,17.08M,-3.35%
2017/5/11,5.08,5.21,5.21,4.91,11.03M,-2.50%
2017/5/10,5.21,5.4,5.43,5.19,8.41M,-3.70%
2017/5/9,5.41,5.37,5.42,5.33,6.57M,0.93%
2017/5/8,5.36,5.49,5.52,5.36,6.92M,-2.55%
2017/5/5,5.5,5.55,5.56,5.47,8.85M,-1.61%
2017/5/4,5.59,5.46,5.65,5.38,20.48M,2.38%
2017/5/3,5.46,5.5,5.55,5.45,9.79M,-1.09%
2017/5/2,5.52,5.52,5.53,5.48,11.30M,-1.78%
2017/4/28,5.62,5.86,5.86,5.47,30.35M,-5.55%
2017/4/27,5.95,5.97,5.97,5.83,6.71M,-0.34%
2017/4/26,5.97,5.95,6,5.93,4.48M,0.67%
2017/4/25,5.93,5.96,6.02,5.91,4.98M,0.17%
2017/4/24,5.92,6.13,6.14,5.91,9.10M,-3.27%
2017/4/21,6.12,6.14,6.17,6.1,5.23M,-0.33%
2017/4/20,6.14,6.15,6.24,6.08,8.24M,-0.65%
2017/4/19,6.18,6.37,6.38,6.08,14.92M,-3.13%
2017/4/18,6.38,6.51,6.53,6.35,11.94M,-2.00%
2017/4/17,6.51,6.62,6.66,6.49,8.63M,-2.40%
2017/4/14,6.67,6.79,6.79,6.59,17.80M,-2.49%
2017/4/13,6.84,6.47,6.95,6.45,33.04M,5.56%
2017/4/12,6.48,6.62,6.62,6.47,9.03M,-2.11%
2017/4/11,6.62,6.67,6.67,6.51,11.38M,-0.30%
2017/4/10,6.64,6.65,6.72,6.57,11.55M,-0.60%
2017/4/7,6.68,6.48,6.72,6.48,17.52M,2.77%
2017/4/6,6.5,6.53,6.54,6.48,7.17M,-0.76%
2017/4/5,6.55,6.39,6.57,6.39,14.97M,3.48%
2017/3/31,6.33,6.3,6.34,6.27,5.21M,0.64%
2017/3/30,6.29,6.38,6.38,6.22,10.68M,-1.56%
2017/3/29,6.39,6.45,6.46,6.38,8.13M,-0.93%
2017/3/28,6.45,6.48,6.5,6.44,6.73M,-0.62%
2017/3/27,6.49,6.51,6.52,6.48,5.04M,-0.31%
2017/3/24,6.51,6.49,6.52,6.46,7.68M,0.15%
2017/3/23,6.5,6.54,6.57,6.47,8.35M,-0.61%
2017/3/22,6.54,6.62,6.63,6.5,11.83M,-1.51%
2017/3/21,6.64,6.65,6.66,6.62,5.01M,-0.15%
2017/3/20,6.65,6.63,6.67,6.61,5.92M,-0.30%
2017/3/17,6.67,6.7,6.71,6.65,10.82M,-0.30%
2017/3/16,6.69,6.66,6.7,6.66,8.68M,0.60%
2017/3/15,6.65,6.66,6.68,6.64,4.49M,-0.30%
2017/3/14,6.67,6.74,6.74,6.66,9.06M,-1.04%
2017/3/13,6.74,6.65,6.76,6.61,9.63M,1.51%
2017/3/10,6.64,6.66,6.68,6.63,4.54M,-0.15%
2017/3/9,6.65,6.67,6.71,6.64,8.13M,-0.45%
2017/3/8,6.68,6.71,6.71,6.65,7.06M,-0.45%
2017/3/7,6.71,6.7,6.72,6.67,8.45M,0.45%
2017/3/6,6.68,6.61,6.69,6.61,12.77M,1.06%
2017/3/3,6.61,6.65,6.65,6.58,8.11M,-0.30%
2017/3/2,6.63,6.7,6.72,6.61,14.06M,-1.04%
2017/3/1,6.7,6.7,6.71,6.66,10.44M,0.00%
2017/2/28,6.7,6.71,6.72,6.67,8.27M,-0.15%
2017/2/27,6.71,6.74,6.74,6.7,7.34M,-0.45%
2017/2/24,6.74,6.7,6.74,6.68,8.42M,0.75%
2017/2/23,6.69,6.76,6.76,6.67,16.95M,-0.74%
2017/2/22,6.74,6.74,6.77,6.72,9.31M,-0.44%
2017/2/21,6.77,6.75,6.77,6.69,13.68M,0.74%
2017/2/20,6.72,6.77,6.79,6.68,17.71M,-1.03%
2017/2/17,6.79,6.82,6.84,6.72,10.16M,-0.59%
2017/2/16,6.83,6.82,6.84,6.72,8.77M,0.29%
2017/2/15,6.81,6.89,6.91,6.78,12.25M,-1.16%
2017/2/14,6.89,6.93,6.96,6.87,11.13M,-0.43%
2017/2/13,6.92,6.96,6.99,6.86,11.65M,-0.29%
2017/2/10,6.94,6.8,6.95,6.79,17.56M,2.21%
2017/2/9,6.79,6.83,6.94,6.75,21.97M,-0.44%
2017/2/8,6.82,6.88,6.88,6.72,8.62M,-0.87%
2017/2/7,6.88,6.94,6.94,6.85,3.67M,-0.58%
2017/2/6,6.92,6.91,6.99,6.86,5.21M,-0.29%
2017/2/3,6.94,6.96,6.98,6.84,4.51M,0.14%
2017/1/26,6.93,6.93,7.01,6.92,2.22M,0.00%
2017/1/25,6.93,6.96,6.97,6.9,3.54M,-0.72%
2017/1/24,6.98,6.93,6.98,6.86,2.58M,0.43%
2017/1/23,6.95,6.75,6.95,6.73,5.46M,2.96%
2017/1/20,6.75,6.69,6.77,6.67,3.41M,0.60%
2017/1/19,6.71,6.75,6.76,6.69,2.99M,-0.74%
2017/1/18,6.76,6.8,6.83,6.7,3.00M,-0.59%
2017/1/17,6.8,6.86,6.89,6.66,4.45M,-1.02%
2017/1/16,6.87,7.05,7.08,6.51,9.97M,-3.10%
2017/1/13,7.09,7.02,7.1,6.99,5.38M,0.00%
2017/1/12,7.09,7.09,7.16,7.03,5.95M,-0.14%
2017/1/11,7.1,7.05,7.17,7.01,8.98M,1.28%
2017/1/10,7.01,7.08,7.09,7.01,4.25M,-0.43%
2017/1/9,7.04,7.1,7.11,7,7.03M,-0.56%
2017/1/6,7.08,7.18,7.18,7.06,4.56M,-1.26%
2017/1/5,7.17,7.14,7.19,7.11,4.58M,0.28%
2017/1/4,7.15,7.14,7.17,7.08,4.66M,0.00%
2017/1/3,7.15,7.12,7.16,7.08,4.97M,0.42%
2016/12/30,7.12,6.94,7.22,6.94,14.42M,2.59%
2016/12/29,6.94,6.78,6.95,6.77,8.10M,2.21%
2016/12/28,6.79,6.79,6.84,6.76,4.97M,-0.15%
2016/12/27,6.8,6.84,6.84,6.74,5.71M,-0.58%
2016/12/26,6.84,6.77,6.85,6.58,5.43M,0.88%
2016/12/23,6.78,6.82,6.82,6.75,4.74M,-0.88%
2016/12/22,6.84,6.81,6.85,6.77,6.46M,-0.15%
2016/12/21,6.85,6.87,6.87,6.79,7.09M,-0.15%
2016/12/20,6.86,6.92,6.92,6.78,5.13M,-0.58%
2016/12/19,6.9,6.89,6.94,6.84,5.63M,0.00%
2016/12/16,6.9,6.81,6.92,6.79,5.80M,1.02%
2016/12/15,6.83,6.75,6.85,6.73,4.78M,0.74%
2016/12/14,6.78,6.81,6.84,6.65,8.94M,0.00%
2016/12/13,6.78,6.84,6.9,6.7,9.15M,-0.88%
2016/12/12,6.84,7.19,7.25,6.82,11.84M,-5.00%
2016/12/9,7.2,7.32,7.34,7.18,8.53M,-1.64%
2016/12/8,7.32,7.39,7.43,7.3,6.54M,-0.95%
2016/12/7,7.39,7.31,7.4,7.28,5.98M,0.96%
2016/12/6,7.32,7.3,7.35,7.24,6.26M,0.27%
2016/12/5,7.3,7.25,7.41,7.22,10.14M,-0.41%
2016/12/2,7.33,7.52,7.58,7.29,11.58M,-2.66%
2016/12/1,7.53,7.45,7.67,7.45,13.38M,0.94%
2016/11/30,7.46,7.59,7.6,7.41,12.32M,-1.84%
2016/11/29,7.6,7.77,7.77,7.56,17.23M,-2.69%
2016/11/28,7.81,7.73,8.03,7.7,16.79M,0.90%
2016/11/25,7.74,7.79,7.85,7.51,15.66M,-0.77%
2016/11/24,7.8,8,8.05,7.73,18.59M,-2.74%
2016/11/23,8.02,8.22,8.23,7.95,25.67M,-2.79%
2016/11/22,8.25,7.8,8.5,7.8,58.43M,6.18%
2016/11/21,7.77,7.97,7.97,7.68,48.68M,3.46%
2016/11/18,7.51,7.46,7.59,7.37,10.81M,0.81%
2016/11/17,7.45,7.48,7.56,7.43,8.06M,-1.06%
2016/11/16,7.53,7.5,7.65,7.41,16.56M,0.94%
2016/11/15,7.46,7.61,7.62,7.42,16.80M,-1.84%
2016/11/14,7.6,7.19,7.78,7.17,36.88M,5.85%
2016/11/11,7.18,7.16,7.19,7.13,6.97M,0.14%
2016/11/10,7.17,7.12,7.18,7.12,6.82M,1.27%
2016/11/9,7.08,7.24,7.24,7.04,7.90M,-1.53%
2016/11/8,7.19,7.24,7.25,7.16,5.92M,-0.14%
2016/11/7,7.2,7.25,7.26,7.16,6.07M,-0.55%
2016/11/4,7.24,7.34,7.34,7.21,8.11M,-1.09%
2016/11/3,7.32,7.26,7.32,7.18,11.40M,0.83%
2016/11/2,7.26,7.35,7.35,7.22,8.60M,-1.36%
2016/11/1,7.36,7.32,7.39,7.31,13.06M,0.55%
2016/10/31,7.32,7.12,7.35,7.12,13.17M,2.23%
2016/10/28,7.16,7.24,7.3,7.13,10.07M,-1.38%
2016/10/27,7.26,7.35,7.44,7.24,10.63M,-1.22%
2016/10/26,7.35,7.23,7.5,7.23,20.31M,2.23%
2016/10/25,7.19,7.19,7.23,7.14,7.58M,0.28%
2016/10/24,7.17,7.12,7.18,7.09,7.20M,0.99%
2016/10/21,7.1,7.13,7.17,7.04,6.62M,-0.28%
2016/10/20,7.12,7.12,7.15,7.1,4.81M,0.00%
2016/10/19,7.12,7.16,7.16,7.1,4.73M,-0.14%
2016/10/18,7.13,7.08,7.15,7.06,5.28M,0.56%
2016/10/17,7.09,7.14,7.17,7.08,6.44M,-0.42%
2016/10/14,7.12,7.12,7.13,7.07,3.69M,0.00%
2016/10/13,7.12,7.16,7.16,7.09,5.30M,-0.56%
2016/10/12,7.16,7.1,7.2,7.07,7.97M,0.56%
2016/10/11,7.12,7.12,7.13,7.05,5.94M,0.28%
2016/10/10,7.1,7.01,7.14,7,7.82M,1.28%
2016/9/30,7.01,6.97,7.01,6.9,2.87M,0.43%
2016/9/29,6.98,6.96,7,6.94,3.95M,0.43%
2016/9/28,6.95,6.98,7.03,6.94,3.01M,-0.29%
2016/9/27,6.97,6.94,7,6.9,4.26M,0.58%
2016/9/26,6.93,7.08,7.12,6.93,6.66M,-1.84%
2016/9/23,7.06,7.09,7.1,7.03,2.90M,0.00%
2016/9/22,7.06,7.09,7.13,7.04,5.15M,0.00%
2016/9/21,7.06,7.08,7.09,7.03,2.70M,0.00%
2016/9/20,7.06,7.04,7.09,7.02,2.93M,0.14%
2016/9/19,7.05,6.96,7.07,6.96,4.47M,1.29%
