"Date","Price","Open","High","Low","Vol.","Change %"
"08/31/2022","4.14","4.12","4.18","4.11","555.28M","0.00%"
"08/30/2022","4.14","4.15","4.16","4.11","232.10M","-0.22%"
"08/29/2022","4.15","4.14","4.16","4.13","234.60M","-0.60%"
"08/26/2022","4.18","4.18","4.20","4.17","226.86M","-0.14%"
"08/25/2022","4.18","4.15","4.19","4.12","332.51M","0.87%"
"08/24/2022","4.14","4.23","4.24","4.14","403.16M","-1.82%"
"08/23/2022","4.22","4.23","4.25","4.20","275.88M","-0.33%"
"08/22/2022","4.24","4.20","4.25","4.20","310.93M","0.64%"
"08/19/2022","4.21","4.24","4.25","4.21","289.44M","-0.71%"
"08/18/2022","4.24","4.27","4.27","4.23","199.97M","-0.87%"
"08/17/2022","4.28","4.24","4.29","4.21","281.02M","0.97%"
"08/16/2022","4.24","4.25","4.27","4.23","168.48M","-0.24%"
"08/15/2022","4.24","4.24","4.29","4.24","232.82M","-0.24%"
"08/12/2022","4.26","4.25","4.27","4.24","205.59M","0.00%"
"08/11/2022","4.25","4.18","4.26","4.18","348.05M","2.11%"
"08/10/2022","4.17","4.20","4.22","4.15","203.76M","-1.07%"
"08/09/2022","4.21","4.20","4.22","4.19","241.82M","0.17%"
"08/08/2022","4.20","4.20","4.22","4.19","157.28M","-0.33%"
"08/05/2022","4.22","4.16","4.22","4.15","393.39M","1.57%"
"08/04/2022","4.15","4.14","4.16","4.12","261.75M","0.75%"
"08/03/2022","4.12","4.18","4.21","4.11","376.66M","-1.08%"
"08/02/2022","4.17","4.21","4.21","4.13","543.97M","-1.68%"
"08/01/2022","4.24","4.21","4.25","4.18","298.39M","0.43%"
"07/29/2022","4.22","4.28","4.30","4.21","471.27M","-1.38%"
"07/28/2022","4.28","4.29","4.33","4.28","369.58M","0.00%"
"07/27/2022","4.28","4.29","4.30","4.27","257.18M","-0.56%"
"07/26/2022","4.30","4.28","4.32","4.27","376.25M","0.68%"
"07/25/2022","4.27","4.28","4.29","4.25","251.68M","-0.42%"
"07/22/2022","4.29","4.30","4.34","4.26","314.77M","0.00%"
"07/21/2022","4.29","4.32","4.34","4.28","310.49M","-1.04%"
"07/20/2022","4.33","4.34","4.36","4.32","299.84M","0.28%"
"07/19/2022","4.32","4.34","4.34","4.28","353.53M","-0.51%"
"07/18/2022","4.34","4.31","4.36","4.27","389.12M","1.07%"
"07/15/2022","4.30","4.35","4.40","4.29","737.31M","-1.49%"
"07/14/2022","4.36","4.36","4.39","4.34","326.41M","0.00%"
"07/13/2022","4.36","4.36","4.38","4.33","295.60M","0.16%"
"07/12/2022","4.35","4.38","4.41","4.34","343.54M","-0.82%"
"07/11/2022","4.39","4.45","4.45","4.37","452.21M","-1.70%"
"07/08/2022","4.46","4.49","4.51","4.46","208.25M","0.00%"
"07/07/2022","4.47","4.45","4.49","4.42","403.05M","0.36%"
"07/06/2022","4.45","4.50","4.51","4.42","318.96M","-1.31%"
"07/05/2022","4.51","4.53","4.57","4.46","392.12M","-0.22%"
"07/04/2022","4.52","4.48","4.52","4.45","387.42M","0.62%"
"07/01/2022","4.49","4.52","4.53","4.47","445.57M","-0.33%"
"06/30/2022","4.51","4.45","4.55","4.45","568.05M","1.12%"
"06/29/2022","4.46","4.50","4.53","4.44","544.84M","-1.22%"
"06/28/2022","4.51","4.46","4.53","4.43","374.88M","1.17%"
"06/27/2022","4.46","4.43","4.50","4.43","455.98M","1.09%"
"06/24/2022","4.41","4.38","4.43","4.36","414.83M","1.10%"
"06/23/2022","4.36","4.29","4.37","4.28","405.69M","1.75%"
"06/22/2022","4.29","4.34","4.35","4.28","361.96M","-1.15%"
"06/21/2022","4.34","4.34","4.38","4.30","422.40M","0.00%"
"06/20/2022","4.34","4.33","4.39","4.31","732.43M","0.49%"
"06/17/2022","4.32","4.24","4.34","4.24","715.65M","1.48%"
"06/16/2022","4.26","4.30","4.32","4.25","507.51M","-0.63%"
"06/15/2022","4.28","4.23","4.36","4.23","1.12B","1.16%"
"06/14/2022","4.24","4.16","4.24","4.11","624.90M","0.95%"
"06/13/2022","4.20","4.21","4.22","4.17","579.90M","-1.22%"
"06/10/2022","4.25","4.16","4.26","4.16","648.07M","1.38%"
"06/09/2022","4.19","4.22","4.23","4.17","291.61M","-0.80%"
"06/08/2022","4.22","4.18","4.23","4.16","427.29M","1.00%"
"06/07/2022","4.18","4.16","4.20","4.16","380.86M","0.14%"
"06/06/2022","4.18","4.09","4.18","4.07","423.84M","2.00%"
"06/02/2022","4.09","4.07","4.10","4.06","290.13M","0.27%"
"06/01/2022","4.08","4.09","4.10","4.06","377.43M","-0.15%"
"05/31/2022","4.09","4.03","4.10","4.02","452.26M","1.59%"
"05/30/2022","4.03","4.02","4.04","4.01","450.53M","0.57%"
"05/27/2022","4.00","4.02","4.06","3.98","553.30M","0.25%"
"05/26/2022","3.99","3.98","4.02","3.93","481.61M","0.25%"
"05/25/2022","3.98","3.96","3.98","3.95","457.68M","0.43%"
"05/24/2022","3.96","4.05","4.05","3.96","415.66M","-2.03%"
"05/23/2022","4.05","4.08","4.08","4.02","512.09M","-0.78%"
"05/20/2022","4.08","4.02","4.08","4.01","600.46M","2.10%"
"05/19/2022","3.99","3.95","4.00","3.94","324.96M","0.23%"
"05/18/2022","3.99","4.01","4.02","3.96","264.02M","-0.35%"
"05/17/2022","4.00","3.96","4.00","3.95","300.85M","1.24%"
"05/16/2022","3.95","4.00","4.01","3.94","442.58M","-0.78%"
"05/13/2022","3.98","3.99","4.00","3.95","279.97M","0.78%"
"05/12/2022","3.95","3.95","3.98","3.93","307.11M","-0.50%"
"05/11/2022","3.97","3.91","4.03","3.91","629.01M","1.40%"
"05/10/2022","3.92","3.83","3.93","3.81","547.47M","1.16%"
"05/09/2022","3.87","3.88","3.91","3.85","318.70M","-0.82%"
"05/06/2022","3.90","3.92","3.94","3.90","520.67M","-2.42%"
"05/05/2022","4.00","3.98","4.03","3.97","736.10M","-0.37%"
"04/29/2022","4.01","3.93","4.02","3.89","763.12M","2.55%"
"04/28/2022","3.91","3.87","3.93","3.87","1.07B","0.67%"
"04/27/2022","3.89","3.77","3.89","3.76","1.37B","2.80%"
"04/26/2022","3.78","3.82","3.87","3.77","1.54B","-0.79%"
"04/25/2022","3.81","3.94","3.96","3.81","1.65B","-4.82%"
"04/22/2022","4.01","3.96","4.04","3.95","617.38M","0.25%"
"04/21/2022","4.00","4.05","4.08","3.97","792.51M","-1.67%"
"04/20/2022","4.06","4.13","4.14","4.06","390.34M","-1.69%"
"04/19/2022","4.13","4.16","4.19","4.11","314.00M","-0.65%"
"04/18/2022","4.16","4.14","4.16","4.12","279.71M","-0.48%"
"04/15/2022","4.18","4.16","4.21","4.15","532.24M","0.00%"
"04/14/2022","4.18","4.18","4.21","4.15","573.69M","1.06%"
"04/13/2022","4.14","4.15","4.19","4.14","387.26M","-0.77%"
"04/12/2022","4.17","4.10","4.18","4.08","806.48M","1.71%"
"04/11/2022","4.10","4.20","4.21","4.09","580.06M","-3.12%"
"04/08/2022","4.23","4.21","4.24","4.18","320.27M","0.67%"
"04/07/2022","4.20","4.24","4.27","4.20","278.40M","-1.22%"
"04/06/2022","4.26","4.24","4.27","4.23","339.89M","-0.28%"
"04/01/2022","4.27","4.19","4.29","4.18","375.25M","1.16%"
"03/31/2022","4.22","4.24","4.24","4.21","424.28M","-0.68%"
"03/30/2022","4.25","4.15","4.25","4.15","500.26M","2.98%"
"03/29/2022","4.13","4.16","4.17","4.12","231.03M","-0.43%"
"03/28/2022","4.14","4.13","4.17","4.08","415.59M","-0.60%"
"03/25/2022","4.17","4.24","4.25","4.17","356.81M","-1.81%"
"03/24/2022","4.25","4.25","4.27","4.21","220.64M","-0.63%"
"03/23/2022","4.27","4.26","4.29","4.24","308.24M","0.59%"
"03/22/2022","4.25","4.23","4.28","4.23","250.42M","0.00%"
"03/21/2022","4.25","4.26","4.28","4.21","372.02M","-0.14%"
"03/18/2022","4.26","4.21","4.28","4.19","403.02M","0.66%"
"03/17/2022","4.23","4.22","4.29","4.20","1.15B","2.03%"
"03/16/2022","4.15","4.03","4.17","3.94","1.33B","4.35%"
"03/15/2022","3.97","4.14","4.16","3.97","1.04B","-4.77%"
"03/14/2022","4.17","4.25","4.27","4.17","433.10M","-3.25%"
"03/11/2022","4.31","4.23","4.32","4.18","397.34M","0.65%"
"03/10/2022","4.28","4.30","4.33","4.28","552.85M","1.42%"
"03/09/2022","4.22","4.27","4.29","4.07","786.75M","-0.94%"
"03/08/2022","4.26","4.35","4.37","4.25","691.71M","-1.89%"
"03/07/2022","4.35","4.46","4.46","4.33","583.11M","-3.29%"
"03/04/2022","4.49","4.51","4.53","4.48","405.38M","-1.12%"
"03/03/2022","4.55","4.59","4.60","4.53","200.69M","-0.63%"
"03/02/2022","4.57","4.59","4.59","4.55","194.60M","-0.76%"
"03/01/2022","4.61","4.59","4.62","4.57","326.16M","0.83%"
"02/28/2022","4.57","4.56","4.57","4.52","269.32M","0.13%"
"02/25/2022","4.57","4.55","4.61","4.55","384.47M","0.77%"
"02/24/2022","4.53","4.59","4.60","4.49","591.24M","-1.84%"
"02/23/2022","4.61","4.58","4.62","4.57","446.90M","1.05%"
"02/22/2022","4.57","4.59","4.60","4.55","315.32M","-1.30%"
"02/21/2022","4.63","4.64","4.64","4.61","324.20M","-0.37%"
"02/18/2022","4.64","4.60","4.64","4.59","304.10M","0.52%"
"02/17/2022","4.62","4.61","4.64","4.60","629.04M","0.22%"
"02/16/2022","4.61","4.61","4.63","4.60","449.80M","0.46%"
"02/15/2022","4.59","4.55","4.59","4.55","604.31M","0.92%"
"02/14/2022","4.55","4.58","4.59","4.53","329.97M","-1.07%"
"02/11/2022","4.60","4.61","4.66","4.59","461.74M","-0.78%"
"02/10/2022","4.63","4.65","4.65","4.61","495.38M","-0.24%"
"02/09/2022","4.64","4.61","4.65","4.59","458.94M","0.85%"
"02/08/2022","4.60","4.63","4.63","4.51","448.14M","-0.48%"
"02/07/2022","4.63","4.63","4.66","4.61","484.59M","1.58%"
"01/28/2022","4.55","4.64","4.66","4.55","858.39M","-1.54%"
"01/27/2022","4.63","4.69","4.70","4.62","607.62M","-1.72%"
"01/26/2022","4.71","4.70","4.71","4.65","521.84M","0.56%"
"01/25/2022","4.68","4.76","4.78","4.68","595.27M","-2.21%"
"01/24/2022","4.79","4.76","4.80","4.75","460.57M","0.00%"
"01/21/2022","4.78","4.81","4.82","4.76","781.44M","-0.71%"
"01/20/2022","4.82","4.78","4.85","4.77","541.28M","0.79%"
"01/19/2022","4.78","4.82","4.84","4.76","522.44M","-2.07%"
"01/18/2022","4.88","4.83","4.90","4.82","624.17M","0.95%"
"01/17/2022","4.84","4.80","4.85","4.80","498.35M","0.86%"
"01/14/2022","4.79","4.82","4.84","4.79","410.03M","-0.91%"
"01/13/2022","4.84","4.93","4.93","4.84","488.27M","-1.65%"
"01/12/2022","4.92","4.88","4.93","4.88","511.33M","1.07%"
"01/11/2022","4.87","4.91","4.92","4.86","412.22M","-0.92%"
"01/10/2022","4.91","4.89","4.92","4.86","491.12M","0.27%"
"01/07/2022","4.90","4.90","4.93","4.89","478.52M","0.25%"
"01/06/2022","4.89","4.92","4.93","4.86","517.27M","-1.13%"
"01/05/2022","4.94","4.98","4.99","4.93","464.07M","-0.94%"
"01/04/2022","4.99","5.03","5.03","4.94","486.36M","-0.36%"
"12/31/2021","5.01","5.01","5.03","4.99","351.42M","0.24%"
"12/30/2021","5.00","4.96","5.02","4.95","474.50M","0.73%"
"12/29/2021","4.96","5.03","5.03","4.96","403.87M","-1.33%"
"12/28/2021","5.03","5.00","5.04","4.99","639.91M","0.52%"
"12/27/2021","5.00","5.00","5.02","4.97","504.49M","0.00%"
"12/24/2021","5.00","5.03","5.03","4.98","260.40M","-0.46%"
"12/23/2021","5.02","4.99","5.03","4.98","302.30M","0.76%"
"12/22/2021","4.98","4.99","5.00","4.97","666.05M","0.00%"
"12/21/2021","4.98","4.95","4.99","4.95","517.13M","0.42%"
"12/20/2021","4.96","5.02","5.05","4.95","851.83M","-1.49%"
"12/17/2021","5.03","5.10","5.10","5.03","622.62M","-1.43%"
"12/16/2021","5.11","5.08","5.11","5.07","377.30M","0.53%"
"12/15/2021","5.08","5.12","5.14","5.07","203.58M","-0.90%"
"12/14/2021","5.13","5.14","5.16","5.11","362.69M","-0.60%"
"12/13/2021","5.16","5.17","5.23","5.15","429.03M","0.25%"
"12/10/2021","5.14","5.14","5.15","5.12","396.13M","-0.29%"
"12/09/2021","5.16","5.08","5.20","5.08","633.22M","1.66%"
"12/08/2021","5.07","5.01","5.08","4.99","341.19M","1.44%"
"12/07/2021","5.00","4.99","5.01","4.98","212.43M","0.56%"
"12/06/2021","4.97","4.98","5.02","4.97","332.90M","-0.10%"
"12/03/2021","4.98","4.93","4.98","4.93","219.63M","0.91%"
"12/02/2021","4.93","4.92","4.95","4.90","161.04M","0.20%"
"12/01/2021","4.92","4.91","4.93","4.91","211.63M","0.26%"
"11/30/2021","4.91","4.93","4.95","4.89","183.68M","-0.37%"
"11/29/2021","4.93","4.90","4.94","4.90","233.86M","-0.14%"
"11/26/2021","4.94","4.97","4.97","4.93","204.64M","-0.84%"
"11/25/2021","4.98","5.00","5.00","4.97","137.26M","-0.38%"
"11/24/2021","5.00","4.99","5.02","4.97","178.60M","0.22%"
"11/23/2021","4.99","4.98","5.00","4.97","317.27M","0.00%"
"11/22/2021","4.98","4.97","4.99","4.97","353.65M","0.26%"
"11/19/2021","4.97","4.91","4.98","4.91","275.92M","1.12%"
"11/18/2021","4.91","4.95","4.95","4.90","360.60M","-0.89%"
"11/17/2021","4.96","4.95","4.97","4.94","226.98M","0.00%"
"11/16/2021","4.96","4.97","5.00","4.95","351.87M","0.00%"
"11/15/2021","4.96","4.97","4.99","4.94","335.92M","-0.12%"
"11/12/2021","4.97","4.98","4.99","4.95","272.91M","0.00%"
"11/11/2021","4.97","4.88","4.97","4.88","352.36M","1.64%"
"11/10/2021","4.89","4.91","4.91","4.83","489.43M","-0.51%"
"11/09/2021","4.92","4.93","4.95","4.89","262.84M","0.00%"
"11/08/2021","4.92","4.92","4.95","4.90","312.49M","0.00%"
"11/05/2021","4.92","4.93","4.97","4.92","265.60M","-0.34%"
"11/04/2021","4.94","4.91","4.95","4.91","284.42M","0.96%"
"11/03/2021","4.89","4.91","4.94","4.88","340.64M","-0.41%"
"11/02/2021","4.91","4.96","4.99","4.87","429.41M","-1.05%"
"11/01/2021","4.97","4.96","4.99","4.94","195.00M","-0.32%"
"10/29/2021","4.98","4.95","4.98","4.93","426.48M","0.65%"
"10/28/2021","4.95","4.96","4.98","4.93","441.34M","-0.42%"
"10/27/2021","4.97","5.02","5.02","4.96","278.10M","-1.31%"
"10/26/2021","5.04","5.05","5.09","5.02","247.91M","-0.34%"
"10/25/2021","5.05","5.02","5.06","5.01","265.38M","0.34%"
"10/22/2021","5.04","5.01","5.07","5.01","334.60M","0.66%"
"10/21/2021","5.00","4.98","5.03","4.96","224.09M","0.44%"
"10/20/2021","4.98","5.00","5.02","4.97","156.70M","-0.28%"
"10/19/2021","4.99","4.94","5.00","4.94","288.47M","0.95%"
"10/18/2021","4.95","5.00","5.00","4.92","251.26M","-1.16%"
"10/15/2021","5.01","4.98","5.02","4.96","217.97M","0.48%"
"10/14/2021","4.98","5.00","5.03","4.97","199.81M","-0.54%"
"10/13/2021","5.01","4.95","5.03","4.94","253.57M","1.13%"
"10/12/2021","4.95","4.99","5.00","4.91","330.61M","-1.04%"
"10/11/2021","5.01","5.01","5.06","5.00","260.32M","0.00%"
"10/08/2021","5.01","4.98","5.01","4.97","244.62M","1.44%"
"09/30/2021","4.93","4.92","4.95","4.92","312.96M","0.28%"
"09/29/2021","4.92","4.92","4.95","4.88","592.26M","-0.67%"
"09/28/2021","4.95","4.95","4.98","4.93","263.64M","-0.18%"
"09/27/2021","4.96","4.95","5.00","4.92","359.89M","0.65%"
"09/24/2021","4.93","4.93","4.97","4.92","464.77M","0.14%"
"09/23/2021","4.92","4.92","4.95","4.91","286.97M","0.59%"
"09/22/2021","4.89","4.86","4.91","4.85","491.63M","-0.67%"
"09/17/2021","4.93","4.89","4.93","4.87","513.99M","0.80%"
"09/16/2021","4.89","4.95","4.95","4.88","429.35M","-1.13%"
"09/15/2021","4.95","4.99","4.99","4.92","270.74M","-1.06%"
"09/14/2021","5.00","5.07","5.08","4.98","327.71M","-1.30%"
"09/13/2021","5.06","5.09","5.11","5.03","320.02M","-0.53%"
"09/10/2021","5.09","5.04","5.13","5.03","389.34M","0.97%"
"09/09/2021","5.04","5.03","5.04","5.00","182.54M","0.00%"
"09/08/2021","5.04","5.07","5.09","5.03","236.94M","-0.41%"
"09/07/2021","5.07","5.00","5.09","4.99","457.50M","1.26%"
"09/06/2021","5.00","4.92","5.02","4.91","494.54M","1.71%"
"09/03/2021","4.92","4.95","4.97","4.91","348.37M","-0.55%"
"09/02/2021","4.95","4.96","4.97","4.92","224.00M","0.00%"
"09/01/2021","4.95","4.88","4.99","4.84","386.52M","1.43%"
"08/31/2021","4.88","4.88","4.90","4.81","245.03M","0.00%"
"08/30/2021","4.88","4.91","4.92","4.86","215.53M","-0.37%"
"08/27/2021","4.90","4.88","4.94","4.88","232.24M","0.27%"
"08/26/2021","4.89","4.97","4.97","4.87","194.84M","-1.71%"
"08/25/2021","4.97","4.97","4.97","4.94","207.66M","0.28%"
"08/24/2021","4.96","4.91","4.98","4.91","317.71M","1.06%"
"08/23/2021","4.91","4.84","4.91","4.84","352.96M","1.49%"
"08/20/2021","4.83","4.91","4.91","4.79","418.44M","-1.83%"
"08/19/2021","4.92","4.94","4.96","4.90","240.31M","-0.69%"
"08/18/2021","4.96","4.90","4.99","4.89","384.77M","1.08%"
"08/17/2021","4.90","5.01","5.04","4.89","352.30M","-2.23%"
"08/16/2021","5.02","5.01","5.04","5.00","186.20M","0.00%"
"08/13/2021","5.02","5.03","5.07","4.99","202.57M","-0.54%"
"08/12/2021","5.05","5.06","5.08","5.04","133.97M","-0.63%"
"08/11/2021","5.08","5.10","5.12","5.07","239.13M","-0.53%"
"08/10/2021","5.11","5.04","5.11","5.00","324.12M","1.13%"
"08/09/2021","5.05","4.97","5.07","4.95","229.09M","1.10%"
"08/06/2021","4.99","5.00","5.01","4.96","112.70M","-0.32%"
"08/05/2021","5.01","5.00","5.06","4.98","209.87M","-0.60%"
"08/04/2021","5.04","4.98","5.04","4.98","248.65M","0.88%"
"08/03/2021","4.99","4.97","5.02","4.95","233.01M","0.00%"
"08/02/2021","4.99","4.86","5.00","4.82","375.20M","2.48%"
"07/30/2021","4.87","4.88","4.88","4.82","225.87M","-0.69%"
"07/29/2021","4.91","4.90","4.92","4.86","640.21M","1.81%"
"07/28/2021","4.82","4.80","4.84","4.74","913.35M","0.21%"
"07/27/2021","4.81","4.98","5.00","4.80","807.21M","-3.47%"
"07/26/2021","4.98","5.14","5.14","4.92","915.27M","-3.39%"
"07/23/2021","5.16","5.21","5.21","5.14","268.14M","-1.00%"
"07/22/2021","5.21","5.20","5.23","5.20","269.68M","0.10%"
"07/21/2021","5.20","5.18","5.22","5.17","578.43M","0.76%"
"07/20/2021","5.16","5.14","5.18","5.13","306.68M","-0.25%"
"07/19/2021","5.18","5.15","5.19","5.11","332.05M","0.43%"
"07/16/2021","5.16","5.20","5.20","5.15","370.24M","-0.98%"
"07/15/2021","5.21","5.13","5.21","5.12","355.29M","1.32%"
"07/14/2021","5.14","5.19","5.19","5.13","382.47M","-1.10%"
"07/13/2021","5.20","5.18","5.21","5.17","346.44M","0.31%"
"07/12/2021","5.18","5.15","5.21","5.12","596.69M","1.33%"
"07/09/2021","5.11","5.12","5.13","5.06","426.23M","-0.47%"
"07/08/2021","5.14","5.19","5.20","5.12","328.04M","-0.85%"
"07/07/2021","5.18","5.11","5.20","5.10","349.47M","1.03%"
"07/06/2021","5.13","5.12","5.13","5.07","381.69M","0.14%"
"07/05/2021","5.12","5.11","5.13","5.09","257.57M","0.14%"
"07/02/2021","5.11","5.22","5.22","5.11","442.24M","-2.68%"
"07/01/2021","5.25","5.27","5.28","5.22","564.37M","0.00%"
"06/30/2021","5.26","5.23","5.27","5.22","371.17M","0.59%"
"06/29/2021","5.22","5.28","5.28","5.22","290.19M","-1.02%"
"06/28/2021","5.28","5.28","5.29","5.26","445.50M","0.17%"
"06/25/2021","5.27","5.19","5.29","5.19","619.26M","1.56%"
"06/24/2021","5.19","5.18","5.19","5.16","217.51M","0.25%"
"06/23/2021","5.18","5.15","5.20","5.14","586.47M","0.60%"
"06/22/2021","5.14","5.14","5.15","5.11","678.31M","0.51%"
"06/21/2021","5.12","5.11","5.16","5.09","449.26M","-0.14%"
"06/18/2021","5.13","5.12","5.16","5.09","523.77M","0.10%"
"06/17/2021","5.12","5.10","5.14","5.10","342.21M","0.22%"
"06/16/2021","5.11","5.18","5.18","5.09","557.30M","-1.37%"
"06/15/2021","5.18","5.24","5.25","5.15","431.24M","-1.13%"
"06/11/2021","5.24","5.29","5.31","5.24","337.56M","-0.93%"
"06/10/2021","5.29","5.25","5.32","5.25","404.11M","0.65%"
"06/09/2021","5.26","5.23","5.27","5.23","259.51M","0.15%"
"06/08/2021","5.25","5.29","5.34","5.21","454.20M","-0.79%"
"06/07/2021","5.29","5.30","5.30","5.25","265.28M","-0.11%"
"06/04/2021","5.30","5.25","5.35","5.23","558.12M","0.63%"
"06/03/2021","5.26","5.30","5.32","5.26","443.28M","-0.77%"
"06/02/2021","5.30","5.35","5.36","5.28","577.61M","-0.80%"
"06/01/2021","5.35","5.33","5.35","5.27","454.42M","0.15%"
"05/31/2021","5.34","5.33","5.34","5.29","328.60M","0.11%"
"05/28/2021","5.33","5.35","5.37","5.30","345.62M","-0.28%"
"05/27/2021","5.35","5.32","5.39","5.30","530.75M","0.36%"
"05/26/2021","5.33","5.33","5.35","5.32","486.86M","0.00%"
"05/25/2021","5.33","5.16","5.34","5.16","1.54B","3.18%"
"05/24/2021","5.16","5.14","5.16","5.10","349.61M","0.55%"
"05/21/2021","5.14","5.20","5.23","5.12","541.06M","-1.06%"
"05/20/2021","5.19","5.17","5.21","5.15","270.14M","0.27%"
"05/19/2021","5.18","5.18","5.20","5.15","393.36M","-0.27%"
"05/18/2021","5.19","5.20","5.21","5.17","283.46M","0.00%"
"05/17/2021","5.19","5.12","5.22","5.12","667.26M","1.19%"
"05/14/2021","5.13","5.02","5.13","4.99","848.96M","2.52%"
"05/13/2021","5.00","5.02","5.03","4.98","472.54M","-1.09%"
"05/12/2021","5.06","5.01","5.06","5.00","253.97M","0.62%"
"05/11/2021","5.03","4.97","5.04","4.93","397.93M","0.52%"
"05/10/2021","5.00","5.00","5.03","4.95","369.20M","0.00%"
"05/07/2021","5.00","5.07","5.10","5.00","338.29M","-1.21%"
"05/06/2021","5.06","5.11","5.14","5.03","407.58M","-1.31%"
"04/30/2021","5.13","5.16","5.17","5.09","404.24M","-0.87%"
"04/29/2021","5.17","5.13","5.18","5.12","380.98M","0.90%"
"04/28/2021","5.13","5.07","5.13","5.06","301.25M","0.75%"
"04/27/2021","5.09","5.08","5.10","5.05","317.79M","0.26%"
"04/26/2021","5.08","5.15","5.19","5.07","538.06M","-1.25%"
"04/23/2021","5.14","5.08","5.15","5.08","322.99M","1.00%"
"04/22/2021","5.09","5.10","5.12","5.07","448.40M","0.00%"
"04/21/2021","5.09","5.05","5.11","5.05","414.32M","0.24%"
"04/20/2021","5.08","5.07","5.12","5.06","369.85M","-0.16%"
"04/19/2021","5.09","4.96","5.10","4.94","567.37M","2.54%"
"04/16/2021","4.96","4.96","4.97","4.92","499.89M","0.32%"
"04/15/2021","4.95","4.96","4.97","4.89","493.54M","-0.56%"
"04/14/2021","4.97","4.95","4.99","4.94","527.18M","0.57%"
"04/13/2021","4.95","4.95","4.99","4.93","453.54M","-0.14%"
"04/12/2021","4.95","5.03","5.05","4.94","663.94M","-1.67%"
"04/09/2021","5.04","5.09","5.09","5.03","222.33M","-1.39%"
"04/08/2021","5.11","5.08","5.13","5.06","140.76M","0.22%"
"04/07/2021","5.10","5.14","5.14","5.07","175.22M","-0.68%"
"04/06/2021","5.13","5.17","5.18","5.12","234.64M","-0.54%"
"04/02/2021","5.16","5.13","5.17","5.11","280.33M","0.96%"
"04/01/2021","5.11","5.06","5.12","5.05","323.00M","1.23%"
"03/31/2021","5.05","5.08","5.08","5.01","230.81M","-0.73%"
"03/30/2021","5.09","5.04","5.10","5.03","268.28M","0.87%"
"03/29/2021","5.04","5.05","5.08","5.01","639.26M","0.20%"
"03/26/2021","5.03","4.95","5.06","4.95","556.53M","2.11%"
"03/25/2021","4.93","4.91","4.95","4.89","284.91M","0.00%"
"03/24/2021","4.93","4.99","5.03","4.91","755.05M","-1.52%"
"03/23/2021","5.01","5.05","5.06","4.97","491.64M","-0.89%"
"03/22/2021","5.05","4.99","5.07","4.99","423.49M","1.14%"
"03/19/2021","5.00","5.07","5.09","4.98","492.20M","-2.71%"
"03/18/2021","5.14","5.11","5.16","5.11","319.61M","0.78%"
"03/17/2021","5.10","5.06","5.12","5.01","306.29M","0.45%"
"03/16/2021","5.07","5.04","5.09","5.01","323.24M","0.65%"
"03/15/2021","5.04","5.12","5.12","4.99","386.57M","-1.98%"
"03/12/2021","5.14","5.14","5.15","5.08","448.20M","0.25%"
"03/11/2021","5.13","5.02","5.13","5.01","620.68M","2.58%"
"03/10/2021","5.00","5.04","5.06","4.98","636.54M","0.42%"
"03/09/2021","4.98","5.08","5.09","4.93","931.72M","-1.99%"
"03/08/2021","5.08","5.30","5.32","5.07","563.72M","-3.53%"
"03/05/2021","5.27","5.20","5.31","5.18","593.63M","-0.40%"
"03/04/2021","5.29","5.40","5.40","5.26","644.98M","-3.06%"
"03/03/2021","5.45","5.33","5.46","5.32","361.15M","1.96%"
"03/02/2021","5.35","5.45","5.45","5.31","433.86M","-1.27%"
"03/01/2021","5.42","5.38","5.42","5.35","558.21M","1.67%"
"02/26/2021","5.33","5.39","5.42","5.32","837.07M","-2.72%"
"02/25/2021","5.48","5.48","5.52","5.44","669.31M","0.94%"
"02/24/2021","5.43","5.59","5.60","5.37","1.01B","-2.64%"
"02/23/2021","5.57","5.55","5.64","5.55","591.25M","-0.27%"
"02/22/2021","5.59","5.78","5.79","5.58","776.08M","-3.57%"
"02/19/2021","5.80","5.74","5.80","5.67","709.06M","0.56%"
"02/18/2021","5.76","5.92","5.93","5.75","470.77M","-0.74%"
"02/10/2021","5.81","5.71","5.83","5.70","341.91M","2.02%"
"02/09/2021","5.69","5.57","5.69","5.55","418.30M","2.48%"
"02/08/2021","5.55","5.52","5.57","5.48","475.01M","1.31%"
"02/05/2021","5.48","5.49","5.55","5.48","560.00M","0.15%"
"02/04/2021","5.47","5.46","5.51","5.42","300.08M","-0.20%"
"02/03/2021","5.49","5.49","5.53","5.46","281.97M","-0.11%"
"02/02/2021","5.49","5.42","5.49","5.41","573.16M","1.48%"
"02/01/2021","5.41","5.35","5.41","5.35","436.29M","1.18%"
"01/29/2021","5.35","5.41","5.42","5.28","622.11M","-0.69%"
"01/28/2021","5.39","5.46","5.46","5.36","469.95M","-2.46%"
"01/27/2021","5.52","5.51","5.53","5.45","591.54M","0.18%"
"01/26/2021","5.51","5.61","5.61","5.50","392.74M","-2.13%"
"01/25/2021","5.63","5.56","5.65","5.53","450.18M","1.19%"
"01/22/2021","5.57","5.56","5.57","5.51","554.31M","0.00%"
"01/21/2021","5.56","5.48","5.59","5.48","511.62M","1.72%"
"01/20/2021","5.47","5.44","5.49","5.43","422.39M","0.55%"
"01/19/2021","5.44","5.52","5.53","5.42","417.01M","-1.36%"
"01/18/2021","5.51","5.45","5.55","5.41","396.77M","-0.24%"
